seed,status,wall_s,success,dist,fell_at,rmse_mm,tstep_mean,wob_pic,grf_pic,mkbrk,ctrl_mean,ctrl_p99
20,ok,34.98339891433716,False,1.807890162945029,16.73599999999747,99.73090097714956,0.30955769230763913,53.80185061089006,4002.1003878681636,3.0,1.750608586445956,3.9744949957821523
21,ok,61.953943729400635,False,2.6829841235096246,-1.0,51.379653206971916,0.3356714285715183,46.08397209126188,3980.150808844381,3.142857142857143,1.9809373243330788,5.162655995809473
22,ok,38.42133402824402,False,1.2652253148573547,15.704999999996735,116.07890812647675,0.2954901960783694,46.653552932608136,4168.128854674951,3.176470588235294,2.0577116971832528,5.409908038564025
23,ok,53.469144105911255,False,2.4216419597561263,22.78200000000486,97.79519306303408,0.3161142857143515,46.99657261229485,3974.3966453678954,2.8857142857142857,1.98724376709453,5.091987995547235
24,ok,71.33583641052246,False,2.6314800251357355,-1.0,52.04849924666712,0.33552857142866094,42.35675269888358,3986.8718761310047,3.1857142857142855,2.276425913799531,5.878125016461113
25,ok,54.84246325492859,False,2.3696541672838953,-1.0,49.80201411679872,0.32324285714293166,53.868919830062985,3977.700449614986,3.5428571428571427,1.8210659655202104,4.366662013344467
26,ok,21.851762294769287,False,0.21015301227786934,10.113999999999834,133.55356540273928,0.33639285714285616,54.3878035682542,4008.094169793127,3.142857142857143,1.8015707434354957,4.364970949827696
27,ok,30.788137435913086,False,1.4699130227327497,14.222999999997556,108.40253919268399,0.2953260869564709,47.35951928688244,4004.056418636251,3.152173913043478,1.8190850801816012,4.417526006000121
28,ok,49.86069631576538,False,1.9950694869233214,-1.0,63.14101887943184,0.2977428571429005,52.867732653787115,3967.3878421505533,3.7142857142857144,1.7772975536126736,4.274092006962745
29,ok,19.320476531982422,False,0.8171757973195374,8.69400000000062,137.8446742480307,0.29818518518521214,41.66867293925124,3973.9928486441668,3.1481481481481484,1.849919036106023,4.219132041907864
30,ok,52.856833696365356,False,2.3997429404783266,-1.0,47.87036066530748,0.3230000000000742,45.30074866118926,3995.4066113521094,3.157142857142857,1.7544169697714531,4.102736015338442
31,ok,56.197113037109375,False,2.4837866433488194,-1.0,49.24827964194948,0.32808571428579475,45.40749849287264,4003.0669696759574,3.342857142857143,1.8447227996634534,4.370155988726766
32,ok,32.15198254585266,False,1.3848248211334102,15.084999999997079,102.7663091457475,0.30139583333327447,56.92317062570724,4118.304466434027,3.2291666666666665,1.7896635932641034,4.021971998736261
33,ok,51.89738368988037,False,2.271971099670726,-1.0,47.72341838077416,0.316357142857209,56.410290151019005,4012.6112071701964,3.2714285714285714,1.754230224681934,4.099736012867652
34,ok,54.352325439453125,False,2.4500452953129885,-1.0,54.55165665409812,0.33451428571437397,50.34772057138384,4618.276414502978,3.2142857142857144,1.748091192117194,4.001510968664658
35,ok,53.8042848110199,False,2.222889733959393,-1.0,51.09085911869041,0.33752857142866344,58.06404899951996,4826.652151933195,3.2285714285714286,1.7196116618437929,3.9972999948076904
36,ok,46.38124895095825,False,2.132358207395363,22.01200000000392,99.31811082073686,0.3041714285714798,51.45781605684356,4870.723694335144,2.914285714285714,1.781223264742163,4.123026020824907
37,ok,56.60837483406067,False,2.416928212758058,-1.0,50.321803592661745,0.333771428571516,46.96833979470649,4583.167259902581,3.1285714285714286,1.821753114809866,4.378019989235334
38,ok,58.91402816772461,False,2.2608501688371456,-1.0,64.23018822460257,0.3238285714286467,41.22529216186848,3969.125805947293,2.842857142857143,1.9427733631494084,5.070486009353772
39,ok,53.6113965511322,False,2.5803205252661896,-1.0,51.758499745673724,0.32422857142864714,51.3803637051962,5198.130769432742,3.6285714285714286,1.7712891861884887,4.381905979244038
40,ok,56.01577687263489,False,2.3881483540446036,-1.0,49.985977630896286,0.33030000000008314,49.8454006596616,4494.261782836751,3.1142857142857143,1.8220928072299987,4.485298985382541
41,ok,55.651063680648804,False,2.4794873804398017,-1.0,51.2106769438665,0.3288714285715099,48.23655012960811,3966.5621033416473,3.342857142857143,1.8232496266257918,4.336426996742372
42,ok,56.28314805030823,False,2.7951325594324006,-1.0,48.31522009144936,0.3371285714286629,46.66392941341041,4100.385508313232,2.9714285714285715,1.7989867249084346,4.2581400281051165
43,ok,55.48885703086853,False,2.4873065306185507,-1.0,50.9643992803123,0.3292000000000818,50.247327063991136,3966.4685008927186,3.2857142857142856,1.8121464045108155,4.394899995531881
44,ok,2144.7151005268097,False,2.4933444469948896,-1.0,53.16553415227757,0.3404571428572384,44.695656943087734,3970.7779191869445,3.0142857142857142,79.7949323387537,3.736136030638595
45,ok,57.32257390022278,False,2.4376289980743606,-1.0,65.22386412669587,0.35127142857153737,52.28887798937115,3975.2208395838215,2.857142857142857,1.756972178453395,4.096764995483682
46,ok,18.11126708984375,False,0.7971967775146609,7.840000000000953,135.1551703546041,0.2991666666667034,46.17240020515918,3967.540233059064,3.25,1.8948594891280293,4.349952999618827
47,ok,20.155052661895752,False,0.8396757368827744,8.65800000000064,117.418110431429,0.32292000000002874,44.15580228843167,3991.0301016923977,3.24,1.9253162737222285,4.824136979295874
48,ok,27.191823720932007,False,0.387164007764141,11.986999999998796,133.6414745367782,0.3006315789473384,54.137929357151236,3965.051144100104,3.6052631578947367,1.9028011345579743,4.570082040736451
49,ok,56.990955114364624,False,2.4168818548774498,-1.0,52.23441486661612,0.323385714285789,41.261870738979376,3986.7660613386242,3.0142857142857142,1.8982922099517956,4.762972004245964
